sex,age_days,l,m,s
2,303,1.00000,71.42240,0.03452
2,304,1.00000,71.46560,0.03452
2,305,1.00000,71.50880,0.03453
2,306,1.00000,71.55180,0.03453
2,307,1.00000,71.59490,0.03453
2,308,1.00000,71.63780,0.03454
2,309,1.00000,71.68080,0.03454
2,310,1.00000,71.72360,0.03454
2,311,1.00000,71.76640,0.03455
2,312,1.00000,71.80920,0.03455
2,313,1.00000,71.85190,0.03456
2,314,1.00000,71.89460,0.03456
2,315,1.00000,71.93720,0.03456
2,316,1.00000,71.97980,0.03457
2,317,1.00000,72.02230,0.03457
2,318,1.00000,72.06470,0.03457
2,319,1.00000,72.10710,0.03458
2,320,1.00000,72.14950,0.03458
2,321,1.00000,72.19180,0.03459
2,322,1.00000,72.23400,0.03459
2,323,1.00000,72.27620,0.03459
2,324,1.00000,72.31840,0.03460
2,325,1.00000,72.36050,0.03460
2,326,1.00000,72.40250,0.03461
2,327,1.00000,72.44450,0.03461
2,328,1.00000,72.48650,0.03461
2,329,1.00000,72.52840,0.03462
2,330,1.00000,72.57020,0.03462
2,331,1.00000,72.61200,0.03463
2,332,1.00000,72.65380,0.03463
2,333,1.00000,72.69550,0.03464
2,334,1.00000,72.73720,0.03464
2,335,1.00000,72.77880,0.03464
2,336,1.00000,72.82030,0.03465
2,337,1.00000,72.86180,0.03465
2,338,1.00000,72.90330,0.03466
2,339,1.00000,72.94470,0.03466
2,340,1.00000,72.98610,0.03467
2,341,1.00000,73.02740,0.03467
2,342,1.00000,73.06860,0.03468
2,343,1.00000,73.10990,0.03468
2,344,1.00000,73.15100,0.03469
2,345,1.00000,73.19220,0.03469
2,346,1.00000,73.23320,0.03469
2,347,1.00000,73.27430,0.03470
2,348,1.00000,73.31520,0.03470
2,349,1.00000,73.35620,0.03471
2,350,1.00000,73.39710,0.03471
2,351,1.00000,73.43790,0.03472
2,352,1.00000,73.47870,0.03472
2,353,1.00000,73.51950,0.03473
2,354,1.00000,73.56020,0.03473
2,355,1.00000,73.60080,0.03474
2,356,1.00000,73.64140,0.03474
2,357,1.00000,73.68200,0.03475
2,358,1.00000,73.72250,0.03475
2,359,1.00000,73.76300,0.03476
2,360,1.00000,73.80340,0.03476
2,361,1.00000,73.84380,0.03477
2,362,1.00000,73.88420,0.03477
2,363,1.00000,73.92450,0.03478
2,364,1.00000,73.96470,0.03478
2,365,1.00000,74.00490,0.03479
2,366,1.00000,74.04510,0.03479
2,367,1.00000,74.08520,0.03480
2,368,1.00000,74.12530,0.03480
2,369,1.00000,74.16530,0.03481
2,370,1.00000,74.20530,0.03482
2,371,1.00000,74.24520,0.03482
2,372,1.00000,74.28510,0.03483
2,373,1.00000,74.32500,0.03483
2,374,1.00000,74.36480,0.03484
2,375,1.00000,74.40450,0.03484
2,376,1.00000,74.44430,0.03485
2,377,1.00000,74.48390,0.03485
2,378,1.00000,74.52360,0.03486
2,379,1.00000,74.56320,0.03486
2,380,1.00000,74.60270,0.03487
2,381,1.00000,74.64220,0.03488
2,382,1.00000,74.68170,0.03488
2,383,1.00000,74.72110,0.03489
2,384,1.00000,74.76050,0.03489
2,385,1.00000,74.79980,0.03490
2,386,1.00000,74.83910,0.03490
2,387,1.00000,74.87840,0.03491
2,388,1.00000,74.91760,0.03491
2,389,1.00000,74.95670,0.03492
2,390,1.00000,74.99590,0.03493
2,391,1.00000,75.03490,0.03493
2,392,1.00000,75.07400,0.03494
2,393,1.00000,75.11300,0.03494
2,394,1.00000,75.15190,0.03495
2,395,1.00000,75.19080,0.03495
2,396,1.00000,75.22970,0.03496
2,397,1.00000,75.26860,0.03497
2,398,1.00000,75.30730,0.03497
2,399,1.00000,75.34610,0.03498
2,400,1.00000,75.38480,0.03498
2,401,1.00000,75.42350,0.03499
2,402,1.00000,75.46210,0.03500
2,403,1.00000,75.50070,0.03500
2,404,1.00000,75.53920,0.03501
2,405,1.00000,75.57770,0.03501
2,406,1.00000,75.61620,0.03502
2,407,1.00000,75.65460,0.03503
2,408,1.00000,75.69300,0.03503
2,409,1.00000,75.73130,0.03504
2,410,1.00000,75.76960,0.03504
2,411,1.00000,75.80790,0.03505
2,412,1.00000,75.84610,0.03506
2,413,1.00000,75.88430,0.03506
2,414,1.00000,75.92240,0.03507
2,415,1.00000,75.96050,0.03507
2,416,1.00000,75.99860,0.03508
2,417,1.00000,76.03660,0.03509
2,418,1.00000,76.07460,0.03509
2,419,1.00000,76.11250,0.03510
2,420,1.00000,76.15040,0.03511
2,421,1.00000,76.18830,0.03511
2,422,1.00000,76.22610,0.03512
2,423,1.00000,76.26390,0.03512
2,424,1.00000,76.30160,0.03513
2,425,1.00000,76.33930,0.03514
2,426,1.00000,76.37700,0.03514
2,427,1.00000,76.41460,0.03515
2,428,1.00000,76.45220,0.03516
2,429,1.00000,76.48970,0.03516
2,430,1.00000,76.52720,0.03517
2,431,1.00000,76.56470,0.03518
2,432,1.00000,76.60210,0.03518
2,433,1.00000,76.63950,0.03519
2,434,1.00000,76.67690,0.03519
2,435,1.00000,76.71420,0.03520
2,436,1.00000,76.75150,0.03521
2,437,1.00000,76.78870,0.03521
2,438,1.00000,76.82590,0.03522
2,439,1.00000,76.86310,0.03523
2,440,1.00000,76.90020,0.03523
2,441,1.00000,76.93730,0.03524
2,442,1.00000,76.97440,0.03525
2,443,1.00000,77.01140,0.03525
2,444,1.00000,77.04840,0.03526
2,445,1.00000,77.08530,0.03527
2,446,1.00000,77.12220,0.03527
2,447,1.00000,77.15910,0.03528
2,448,1.00000,77.19590,0.03529
2,449,1.00000,77.23270,0.03529
2,450,1.00000,77.26950,0.03530
2,451,1.00000,77.30620,0.03530
2,452,1.00000,77.34290,0.03531
2,453,1.00000,77.37960,0.03532
2,454,1.00000,77.41620,0.03532
2,455,1.00000,77.45280,0.03533
2,456,1.00000,77.48930,0.03534
2,457,1.00000,77.52580,0.03534
2,458,1.00000,77.56230,0.03535
2,459,1.00000,77.59880,0.03536
2,460,1.00000,77.63520,0.03536
2,461,1.00000,77.67160,0.03537
2,462,1.00000,77.70790,0.03538
2,463,1.00000,77.74420,0.03538
2,464,1.00000,77.78050,0.03539
2,465,1.00000,77.81670,0.03540
2,466,1.00000,77.85290,0.03540
2,467,1.00000,77.88910,0.03541
2,468,1.00000,77.92520,0.03542
2,469,1.00000,77.96130,0.03543
2,470,1.00000,77.99740,0.03543
2,471,1.00000,78.03340,0.03544
2,472,1.00000,78.06940,0.03545
2,473,1.00000,78.10540,0.03545
2,474,1.00000,78.14130,0.03546
2,475,1.00000,78.17720,0.03547
2,476,1.00000,78.21310,0.03547
2,477,1.00000,78.24900,0.03548
2,478,1.00000,78.28480,0.03549
2,479,1.00000,78.32050,0.03549
2,480,1.00000,78.35630,0.03550
2,481,1.00000,78.39200,0.03551
2,482,1.00000,78.42760,0.03551
2,483,1.00000,78.46330,0.03552
2,484,1.00000,78.49890,0.03553
2,485,1.00000,78.53450,0.03553
2,486,1.00000,78.57000,0.03554
2,487,1.00000,78.60550,0.03555
2,488,1.00000,78.64100,0.03556
2,489,1.00000,78.67640,0.03556
2,490,1.00000,78.71180,0.03557
2,491,1.00000,78.74720,0.03558
2,492,1.00000,78.78260,0.03558
2,493,1.00000,78.81790,0.03559
2,494,1.00000,78.85320,0.03560
2,495,1.00000,78.88840,0.03560
2,496,1.00000,78.92360,0.03561
2,497,1.00000,78.95880,0.03562
2,498,1.00000,78.99400,0.03562
2,499,1.00000,79.02910,0.03563
2,500,1.00000,79.06420,0.03564
2,501,1.00000,79.09930,0.03565
2,502,1.00000,79.13430,0.03565
2,503,1.00000,79.16930,0.03566
2,504,1.00000,79.20420,0.03567
2,505,1.00000,79.23920,0.03567
2,506,1.00000,79.27410,0.03568
2,507,1.00000,79.30890,0.03569
2,508,1.00000,79.34380,0.03569
2,509,1.00000,79.37860,0.03570
2,510,1.00000,79.41340,0.03571
2,511,1.00000,79.44810,0.03572
2,512,1.00000,79.48280,0.03572
2,513,1.00000,79.51750,0.03573
2,514,1.00000,79.55210,0.03574
2,515,1.00000,79.58680,0.03574
2,516,1.00000,79.62130,0.03575
2,517,1.00000,79.65590,0.03576
2,518,1.00000,79.69040,0.03577
2,519,1.00000,79.72490,0.03577
2,520,1.00000,79.75940,0.03578
2,521,1.00000,79.79380,0.03579
2,522,1.00000,79.82820,0.03579
2,523,1.00000,79.86260,0.03580
2,524,1.00000,79.89690,0.03581
2,525,1.00000,79.93120,0.03582
2,526,1.00000,79.96550,0.03582
2,527,1.00000,79.99980,0.03583
2,528,1.00000,80.03400,0.03584
2,529,1.00000,80.06820,0.03584
2,530,1.00000,80.10230,0.03585
2,531,1.00000,80.13650,0.03586
2,532,1.00000,80.17060,0.03587
2,533,1.00000,80.20460,0.03587
2,534,1.00000,80.23870,0.03588
2,535,1.00000,80.27270,0.03589
2,536,1.00000,80.30670,0.03589
2,537,1.00000,80.34060,0.03590
2,538,1.00000,80.37450,0.03591
2,539,1.00000,80.40840,0.03592
2,540,1.00000,80.44230,0.03592
2,541,1.00000,80.47610,0.03593
2,542,1.00000,80.50990,0.03594
2,543,1.00000,80.54370,0.03594
2,544,1.00000,80.57740,0.03595
2,545,1.00000,80.61120,0.03596
2,546,1.00000,80.64480,0.03597
2,547,1.00000,80.67850,0.03597
2,548,1.00000,80.71210,0.03598
2,549,1.00000,80.74570,0.03599
2,550,1.00000,80.77930,0.03600
2,551,1.00000,80.81280,0.03600
2,552,1.00000,80.84640,0.03601
2,553,1.00000,80.87980,0.03602
2,554,1.00000,80.91330,0.03602
2,555,1.00000,80.94670,0.03603
2,556,1.00000,80.98010,0.03604
2,557,1.00000,81.01350,0.03605
2,558,1.00000,81.04680,0.03605
2,559,1.00000,81.08020,0.03606
2,560,1.00000,81.11340,0.03607
2,561,1.00000,81.14670,0.03608
2,562,1.00000,81.17990,0.03608
2,563,1.00000,81.21310,0.03609
2,564,1.00000,81.24630,0.03610
2,565,1.00000,81.27950,0.03611
2,566,1.00000,81.31260,0.03611
2,567,1.00000,81.34570,0.03612
2,568,1.00000,81.37880,0.03613
2,569,1.00000,81.41180,0.03613
2,570,1.00000,81.44480,0.03614
2,571,1.00000,81.47780,0.03615
2,572,1.00000,81.51080,0.03616
2,573,1.00000,81.54370,0.03616
2,574,1.00000,81.57660,0.03617
2,575,1.00000,81.60950,0.03618
2,576,1.00000,81.64230,0.03619
2,577,1.00000,81.67520,0.03619
2,578,1.00000,81.70800,0.03620
2,579,1.00000,81.74070,0.03621
2,580,1.00000,81.77350,0.03622
2,581,1.00000,81.80620,0.03622
2,582,1.00000,81.83890,0.03623
2,583,1.00000,81.87150,0.03624
2,584,1.00000,81.90420,0.03624
2,585,1.00000,81.93680,0.03625
2,586,1.00000,81.96940,0.03626
2,587,1.00000,82.00190,0.03627
2,588,1.00000,82.03450,0.03627
2,589,1.00000,82.06700,0.03628
2,590,1.00000,82.09940,0.03629
2,591,1.00000,82.13190,0.03630
2,592,1.00000,82.16430,0.03630
2,593,1.00000,82.19670,0.03631
2,594,1.00000,82.22910,0.03632
2,595,1.00000,82.26140,0.03633
2,596,1.00000,82.29380,0.03633
2,597,1.00000,82.32610,0.03634
2,598,1.00000,82.35830,0.03635
2,599,1.00000,82.39060,0.03636
2,600,1.00000,82.42280,0.03636
2,601,1.00000,82.45500,0.03637
2,602,1.00000,82.48720,0.03638
2,603,1.00000,82.51930,0.03639
2,604,1.00000,82.55140,0.03639
2,605,1.00000,82.58350,0.03640
2,606,1.00000,82.61560,0.03641
2,607,1.00000,82.64760,0.03642
2,608,1.00000,82.67960,0.03642
2,609,1.00000,82.71160,0.03643
2,610,1.00000,82.74360,0.03644
2,611,1.00000,82.77550,0.03645
2,612,1.00000,82.80740,0.03645
2,613,1.00000,82.83930,0.03646
2,614,1.00000,82.87120,0.03647
2,615,1.00000,82.90300,0.03648
2,616,1.00000,82.93480,0.03648
2,617,1.00000,82.96660,0.03649
2,618,1.00000,82.99840,0.03650
2,619,1.00000,83.03010,0.03650
2,620,1.00000,83.06180,0.03651
2,621,1.00000,83.09350,0.03652
2,622,1.00000,83.12510,0.03653
2,623,1.00000,83.15680,0.03653
2,624,1.00000,83.18840,0.03654
2,625,1.00000,83.22000,0.03655
2,626,1.00000,83.25150,0.03656
2,627,1.00000,83.28310,0.03656
2,628,1.00000,83.31460,0.03657
2,629,1.00000,83.34610,0.03658
2,630,1.00000,83.37750,0.03659
2,631,1.00000,83.40890,0.03659
2,632,1.00000,83.44030,0.03660
2,633,1.00000,83.47170,0.03661
2,634,1.00000,83.50310,0.03662
2,635,1.00000,83.53440,0.03662
2,636,1.00000,83.56570,0.03663
2,637,1.00000,83.59700,0.03664
2,638,1.00000,83.62830,0.03665
2,639,1.00000,83.65950,0.03665
2,640,1.00000,83.69070,0.03666
2,641,1.00000,83.72190,0.03667
2,642,1.00000,83.75300,0.03668
2,643,1.00000,83.78420,0.03668
2,644,1.00000,83.81530,0.03669
2,645,1.00000,83.84640,0.03670
2,646,1.00000,83.87740,0.03671
2,647,1.00000,83.90850,0.03671
2,648,1.00000,83.93950,0.03672
2,649,1.00000,83.97050,0.03673
2,650,1.00000,84.00140,0.03674
2,651,1.00000,84.03240,0.03674
2,652,1.00000,84.06330,0.03675
2,653,1.00000,84.09410,0.03676
2,654,1.00000,84.12500,0.03677
2,655,1.00000,84.15580,0.03677
2,656,1.00000,84.18670,0.03678
2,657,1.00000,84.21740,0.03679
2,658,1.00000,84.24820,0.03680
2,659,1.00000,84.27890,0.03680
2,660,1.00000,84.30960,0.03681
2,661,1.00000,84.34030,0.03682
2,662,1.00000,84.37100,0.03683
2,663,1.00000,84.40160,0.03683
2,664,1.00000,84.43230,0.03684
2,665,1.00000,84.46280,0.03685
2,666,1.00000,84.49340,0.03686
2,667,1.00000,84.52390,0.03686
2,668,1.00000,84.55450,0.03687
2,669,1.00000,84.58500,0.03688
2,670,1.00000,84.61540,0.03689
2,671,1.00000,84.64590,0.03689
2,672,1.00000,84.67630,0.03690
2,673,1.00000,84.70670,0.03691
2,674,1.00000,84.73700,0.03692
2,675,1.00000,84.76740,0.03692
2,676,1.00000,84.79770,0.03693
2,677,1.00000,84.82800,0.03694
2,678,1.00000,84.85830,0.03695
2,679,1.00000,84.88850,0.03695
2,680,1.00000,84.91880,0.03696
2,681,1.00000,84.94900,0.03697
2,682,1.00000,84.97910,0.03698
2,683,1.00000,85.00930,0.03698
2,684,1.00000,85.03940,0.03699
2,685,1.00000,85.06950,0.03700
2,686,1.00000,85.09960,0.03701
2,687,1.00000,85.12970,0.03701
2,688,1.00000,85.15970,0.03702
2,689,1.00000,85.18970,0.03703
2,690,1.00000,85.21970,0.03704
2,691,1.00000,85.24970,0.03704
2,692,1.00000,85.27960,0.03705
2,693,1.00000,85.30960,0.03706
2,694,1.00000,85.33950,0.03706
2,695,1.00000,85.36930,0.03707
2,696,1.00000,85.39920,0.03708
2,697,1.00000,85.42900,0.03709
2,698,1.00000,85.45880,0.03709
2,699,1.00000,85.48860,0.03710
2,700,1.00000,85.51840,0.03711
2,701,1.00000,85.54810,0.03712
2,702,1.00000,85.57780,0.03712
2,703,1.00000,85.60750,0.03713
2,704,1.00000,85.63720,0.03714
2,705,1.00000,85.66680,0.03715
2,706,1.00000,85.69640,0.03715
2,707,1.00000,85.72600,0.03716
2,708,1.00000,85.75560,0.03717
2,709,1.00000,85.78520,0.03718
2,710,1.00000,85.81470,0.03718
2,711,1.00000,85.84420,0.03719
2,712,1.00000,85.87370,0.03720
2,713,1.00000,85.90320,0.03721
2,714,1.00000,85.93260,0.03721
2,715,1.00000,85.96210,0.03722
2,716,1.00000,85.99150,0.03723
2,717,1.00000,86.02080,0.03724
2,718,1.00000,86.05020,0.03724
2,719,1.00000,86.07950,0.03725
2,720,1.00000,86.10890,0.03726
2,721,1.00000,86.13810,0.03727
2,722,1.00000,86.16740,0.03727
2,723,1.00000,86.19670,0.03728
2,724,1.00000,86.22590,0.03729
2,725,1.00000,86.25510,0.03729
2,726,1.00000,86.28430,0.03730
2,727,1.00000,86.31340,0.03731
2,728,1.00000,86.34260,0.03732
2,729,1.00000,86.37170,0.03732
2,730,1.00000,86.40080,0.03733
2,731,1.00000,85.72990,0.03764
2,732,1.00000,85.75890,0.03765
2,733,1.00000,85.78800,0.03766
2,734,1.00000,85.81700,0.03767
2,735,1.00000,85.84600,0.03767
2,736,1.00000,85.87490,0.03768
2,737,1.00000,85.90390,0.03769
2,738,1.00000,85.93280,0.03770
2,739,1.00000,85.96170,0.03770
2,740,1.00000,85.99060,0.03771
2,741,1.00000,86.01940,0.03772
2,742,1.00000,86.04830,0.03772
2,743,1.00000,86.07710,0.03773
2,744,1.00000,86.10590,0.03774
2,745,1.00000,86.13470,0.03775
2,746,1.00000,86.16340,0.03775
2,747,1.00000,86.19210,0.03776
2,748,1.00000,86.22090,0.03777
2,749,1.00000,86.24950,0.03778
2,750,1.00000,86.27820,0.03778
2,751,1.00000,86.30690,0.03779
2,752,1.00000,86.33550,0.03780
2,753,1.00000,86.36410,0.03780
2,754,1.00000,86.39270,0.03781
2,755,1.00000,86.42120,0.03782
2,756,1.00000,86.44980,0.03783
2,757,1.00000,86.47830,0.03783
2,758,1.00000,86.50680,0.03784
2,759,1.00000,86.53530,0.03785
2,760,1.00000,86.56380,0.03786
2,761,1.00000,86.59220,0.03786
2,762,1.00000,86.62060,0.03787
2,763,1.00000,86.64900,0.03788
2,764,1.00000,86.67740,0.03788
2,765,1.00000,86.70570,0.03789
2,766,1.00000,86.73410,0.03790
2,767,1.00000,86.76240,0.03791
2,768,1.00000,86.79070,0.03791
2,769,1.00000,86.81900,0.03792
2,770,1.00000,86.84720,0.03793
2,771,1.00000,86.87540,0.03794
2,772,1.00000,86.90370,0.03794
2,773,1.00000,86.93190,0.03795
2,774,1.00000,86.96000,0.03796
2,775,1.00000,86.98820,0.03796
2,776,1.00000,87.01630,0.03797
2,777,1.00000,87.04440,0.03798
2,778,1.00000,87.07250,0.03799
2,779,1.00000,87.10060,0.03799
2,780,1.00000,87.12860,0.03800
2,781,1.00000,87.15670,0.03801
2,782,1.00000,87.18470,0.03801
2,783,1.00000,87.21260,0.03802
2,784,1.00000,87.24060,0.03803
2,785,1.00000,87.26860,0.03804
2,786,1.00000,87.29650,0.03804
2,787,1.00000,87.32440,0.03805
2,788,1.00000,87.35230,0.03806
2,789,1.00000,87.38010,0.03806
2,790,1.00000,87.40800,0.03807
2,791,1.00000,87.43580,0.03808
2,792,1.00000,87.46360,0.03809
2,793,1.00000,87.49140,0.03809
2,794,1.00000,87.51920,0.03810
2,795,1.00000,87.54690,0.03811
2,796,1.00000,87.57460,0.03812
2,797,1.00000,87.60230,0.03812
2,798,1.00000,87.63000,0.03813
2,799,1.00000,87.65770,0.03814
2,800,1.00000,87.68530,0.03814
2,801,1.00000,87.71290,0.03815
2,802,1.00000,87.74050,0.03816
2,803,1.00000,87.76810,0.03817
2,804,1.00000,87.79560,0.03817
2,805,1.00000,87.82320,0.03818
2,806,1.00000,87.85070,0.03819
2,807,1.00000,87.87820,0.03819
2,808,1.00000,87.90560,0.03820
2,809,1.00000,87.93310,0.03821
2,810,1.00000,87.96050,0.03821
2,811,1.00000,87.98790,0.03822
2,812,1.00000,88.01530,0.03823
2,813,1.00000,88.04270,0.03824
2,814,1.00000,88.07000,0.03824
2,815,1.00000,88.09740,0.03825
2,816,1.00000,88.12470,0.03826
2,817,1.00000,88.15190,0.03826
2,818,1.00000,88.17920,0.03827
2,819,1.00000,88.20650,0.03828
2,820,1.00000,88.23370,0.03829
2,821,1.00000,88.26090,0.03829
2,822,1.00000,88.28810,0.03830
2,823,1.00000,88.31520,0.03831
2,824,1.00000,88.34230,0.03831
2,825,1.00000,88.36950,0.03832
2,826,1.00000,88.39660,0.03833
2,827,1.00000,88.42360,0.03834
2,828,1.00000,88.45070,0.03834
2,829,1.00000,88.47770,0.03835
2,830,1.00000,88.50470,0.03836
2,831,1.00000,88.53170,0.03836
2,832,1.00000,88.55870,0.03837
2,833,1.00000,88.58560,0.03838
2,834,1.00000,88.61260,0.03838
2,835,1.00000,88.63950,0.03839
2,836,1.00000,88.66640,0.03840
2,837,1.00000,88.69320,0.03841
2,838,1.00000,88.72010,0.03841
2,839,1.00000,88.74690,0.03842
2,840,1.00000,88.77370,0.03843
2,841,1.00000,88.80050,0.03843
2,842,1.00000,88.82730,0.03844
2,843,1.00000,88.85400,0.03845
2,844,1.00000,88.88070,0.03845
2,845,1.00000,88.90740,0.03846
2,846,1.00000,88.93410,0.03847
2,847,1.00000,88.96080,0.03848
2,848,1.00000,88.98740,0.03848
2,849,1.00000,89.01400,0.03849
2,850,1.00000,89.04060,0.03850
2,851,1.00000,89.06720,0.03850
2,852,1.00000,89.09380,0.03851
2,853,1.00000,89.12030,0.03852
2,854,1.00000,89.14680,0.03852
2,855,1.00000,89.17330,0.03853
2,856,1.00000,89.19980,0.03854
2,857,1.00000,89.22630,0.03855
2,858,1.00000,89.25270,0.03855
2,859,1.00000,89.27910,0.03856
2,860,1.00000,89.30550,0.03857
2,861,1.00000,89.33190,0.03857
2,862,1.00000,89.35830,0.03858
2,863,1.00000,89.38460,0.03859
2,864,1.00000,89.41090,0.03859
2,865,1.00000,89.43720,0.03860
2,866,1.00000,89.46350,0.03861
2,867,1.00000,89.48980,0.03861
2,868,1.00000,89.51600,0.03862
2,869,1.00000,89.54220,0.03863
2,870,1.00000,89.56840,0.03864
2,871,1.00000,89.59460,0.03864
2,872,1.00000,89.62080,0.03865
2,873,1.00000,89.64690,0.03866
2,874,1.00000,89.67300,0.03866
2,875,1.00000,89.69910,0.03867
2,876,1.00000,89.72520,0.03868
2,877,1.00000,89.75130,0.03868
2,878,1.00000,89.77730,0.03869
2,879,1.00000,89.80330,0.03870
2,880,1.00000,89.82930,0.03870
2,881,1.00000,89.85530,0.03871
2,882,1.00000,89.88130,0.03872
2,883,1.00000,89.90720,0.03872
2,884,1.00000,89.93310,0.03873
2,885,1.00000,89.95910,0.03874
2,886,1.00000,89.98490,0.03874
2,887,1.00000,90.01080,0.03875
2,888,1.00000,90.03660,0.03876
2,889,1.00000,90.06250,0.03877
2,890,1.00000,90.08830,0.03877
2,891,1.00000,90.11410,0.03878
2,892,1.00000,90.13980,0.03879
2,893,1.00000,90.16560,0.03879
2,894,1.00000,90.19130,0.03880
2,895,1.00000,90.21700,0.03881
2,896,1.00000,90.24270,0.03881
2,897,1.00000,90.26840,0.03882
2,898,1.00000,90.29400,0.03883
2,899,1.00000,90.31970,0.03883
2,900,1.00000,90.34530,0.03884
2,901,1.00000,90.37090,0.03885
2,902,1.00000,90.39650,0.03885
2,903,1.00000,90.42200,0.03886
2,904,1.00000,90.44760,0.03887
2,905,1.00000,90.47310,0.03887
2,906,1.00000,90.49860,0.03888
2,907,1.00000,90.52400,0.03889
2,908,1.00000,90.54950,0.03889
2,909,1.00000,90.57500,0.03890
2,910,1.00000,90.60040,0.03891
2,911,1.00000,90.62580,0.03891
2,912,1.00000,90.65120,0.03892
2,913,1.00000,90.67650,0.03893
2,914,1.00000,90.70190,0.03893
2,915,1.00000,90.72720,0.03894
2,916,1.00000,90.75250,0.03895
2,917,1.00000,90.77780,0.03895
2,918,1.00000,90.80310,0.03896
2,919,1.00000,90.82830,0.03897
2,920,1.00000,90.85360,0.03897
2,921,1.00000,90.87880,0.03898
2,922,1.00000,90.90400,0.03899
2,923,1.00000,90.92920,0.03899
2,924,1.00000,90.95440,0.03900
2,925,1.00000,90.97950,0.03901
2,926,1.00000,91.00460,0.03901
2,927,1.00000,91.02970,0.03902
2,928,1.00000,91.05480,0.03903
2,929,1.00000,91.07990,0.03903
2,930,1.00000,91.10500,0.03904
2,931,1.00000,91.13000,0.03905
2,932,1.00000,91.15500,0.03905
2,933,1.00000,91.18000,0.03906
2,934,1.00000,91.20500,0.03907
2,935,1.00000,91.23000,0.03907
2,936,1.00000,91.25490,0.03908
2,937,1.00000,91.27990,0.03909
2,938,1.00000,91.30480,0.03909
2,939,1.00000,91.32970,0.03910
2,940,1.00000,91.35450,0.03911
2,941,1.00000,91.37940,0.03911
2,942,1.00000,91.40430,0.03912
2,943,1.00000,91.42910,0.03913
2,944,1.00000,91.45390,0.03913
2,945,1.00000,91.47870,0.03914
2,946,1.00000,91.50350,0.03915
2,947,1.00000,91.52820,0.03915
2,948,1.00000,91.55300,0.03916
2,949,1.00000,91.57770,0.03917
2,950,1.00000,91.60240,0.03917
2,951,1.00000,91.62710,0.03918
2,952,1.00000,91.65180,0.03918
2,953,1.00000,91.67640,0.03919
2,954,1.00000,91.70110,0.03920
2,955,1.00000,91.72570,0.03920
2,956,1.00000,91.75030,0.03921
2,957,1.00000,91.77490,0.03922
2,958,1.00000,91.79950,0.03922
2,959,1.00000,91.82410,0.03923
2,960,1.00000,91.84860,0.03924
2,961,1.00000,91.87310,0.03924
2,962,1.00000,91.89760,0.03925
2,963,1.00000,91.92210,0.03926
2,964,1.00000,91.94660,0.03926
2,965,1.00000,91.97110,0.03927
2,966,1.00000,91.99550,0.03928
2,967,1.00000,92.02000,0.03928
2,968,1.00000,92.04440,0.03929
2,969,1.00000,92.06880,0.03929
2,970,1.00000,92.09320,0.03930
2,971,1.00000,92.11750,0.03931
2,972,1.00000,92.14190,0.03931
2,973,1.00000,92.16620,0.03932
2,974,1.00000,92.19060,0.03933
2,975,1.00000,92.21490,0.03933
2,976,1.00000,92.23920,0.03934
2,977,1.00000,92.26350,0.03935
2,978,1.00000,92.28770,0.03935
2,979,1.00000,92.31200,0.03936
2,980,1.00000,92.33620,0.03936
2,981,1.00000,92.36040,0.03937
2,982,1.00000,92.38460,0.03938
2,983,1.00000,92.40880,0.03938
2,984,1.00000,92.43300,0.03939
2,985,1.00000,92.45720,0.03940
2,986,1.00000,92.48130,0.03940
2,987,1.00000,92.50540,0.03941
2,988,1.00000,92.52950,0.03942
2,989,1.00000,92.55360,0.03942
2,990,1.00000,92.57770,0.03943
2,991,1.00000,92.60180,0.03943
2,992,1.00000,92.62590,0.03944
2,993,1.00000,92.64990,0.03945
2,994,1.00000,92.67390,0.03945
2,995,1.00000,92.69800,0.03946
2,996,1.00000,92.72200,0.03947
2,997,1.00000,92.74590,0.03947
2,998,1.00000,92.76990,0.03948
2,999,1.00000,92.79390,0.03948
2,1000,1.00000,92.81780,0.03949
2,1001,1.00000,92.84180,0.03950
2,1002,1.00000,92.86570,0.03950
2,1003,1.00000,92.88960,0.03951
2,1004,1.00000,92.91350,0.03952
2,1005,1.00000,92.93730,0.03952
2,1006,1.00000,92.96120,0.03953
2,1007,1.00000,92.98500,0.03953
2,1008,1.00000,93.00890,0.03954
2,1009,1.00000,93.03270,0.03955
2,1010,1.00000,93.05650,0.03955
2,1011,1.00000,93.08030,0.03956
2,1012,1.00000,93.10410,0.03957
2,1013,1.00000,93.12780,0.03957
2,1014,1.00000,93.15160,0.03958
2,1015,1.00000,93.17530,0.03958
2,1016,1.00000,93.19910,0.03959
2,1017,1.00000,93.22280,0.03960
2,1018,1.00000,93.24650,0.03960
2,1019,1.00000,93.27020,0.03961
2,1020,1.00000,93.29380,0.03961
2,1021,1.00000,93.31750,0.03962
2,1022,1.00000,93.34110,0.03963
2,1023,1.00000,93.36480,0.03963
2,1024,1.00000,93.38840,0.03964
2,1025,1.00000,93.41200,0.03964
2,1026,1.00000,93.43560,0.03965
2,1027,1.00000,93.45920,0.03966
2,1028,1.00000,93.48270,0.03966
2,1029,1.00000,93.50630,0.03967
2,1030,1.00000,93.52980,0.03968
2,1031,1.00000,93.55340,0.03968
2,1032,1.00000,93.57690,0.03969
2,1033,1.00000,93.60040,0.03969
2,1034,1.00000,93.62390,0.03970
2,1035,1.00000,93.64730,0.03971
2,1036,1.00000,93.67080,0.03971
