sex,age_days,l,m,s
2,232,-0.11980,7.83680,0.12177
2,233,-0.12060,7.84670,0.12177
2,234,-0.12140,7.85660,0.12178
2,235,-0.12220,7.86640,0.12178
2,236,-0.12290,7.87620,0.12178
2,237,-0.12370,7.88600,0.12178
2,238,-0.12450,7.89570,0.12179
2,239,-0.12530,7.90540,0.12179
2,240,-0.12610,7.91510,0.12179
2,241,-0.12690,7.92470,0.12180
2,242,-0.12760,7.93430,0.12180
2,243,-0.12840,7.94390,0.12180
2,244,-0.12920,7.95340,0.12181
2,245,-0.12990,7.96290,0.12181
2,246,-0.13070,7.97240,0.12182
2,247,-0.13140,7.98190,0.12182
2,248,-0.13220,7.99130,0.12182
2,249,-0.13290,8.00070,0.12183
2,250,-0.13370,8.01000,0.12183
2,251,-0.13440,8.01930,0.12184
2,252,-0.13520,8.02860,0.12185
2,253,-0.13590,8.03790,0.12185
2,254,-0.13670,8.04710,0.12186
2,255,-0.13740,8.05630,0.12186
2,256,-0.13810,8.06550,0.12187
2,257,-0.13880,8.07460,0.12187
2,258,-0.13960,8.08370,0.12188
2,259,-0.14030,8.09280,0.12189
2,260,-0.14100,8.10190,0.12189
2,261,-0.14170,8.11090,0.12190
2,262,-0.14240,8.11990,0.12190
2,263,-0.14310,8.12890,0.12191
2,264,-0.14380,8.13780,0.12192
2,265,-0.14450,8.14680,0.12192
2,266,-0.14520,8.15570,0.12193
2,267,-0.14590,8.16450,0.12194
2,268,-0.14660,8.17340,0.12194
2,269,-0.14730,8.18220,0.12195
2,270,-0.14800,8.19100,0.12196
2,271,-0.14870,8.19980,0.12197
2,272,-0.14940,8.20850,0.12197
2,273,-0.15010,8.21720,0.12198
2,274,-0.15070,8.22590,0.12199
2,275,-0.15140,8.23460,0.12199
2,276,-0.15210,8.24320,0.12200
2,277,-0.15280,8.25190,0.12201
2,278,-0.15340,8.26050,0.12202
2,279,-0.15410,8.26900,0.12202
2,280,-0.15470,8.27760,0.12203
2,281,-0.15540,8.28610,0.12204
2,282,-0.15610,8.29460,0.12205
2,283,-0.15670,8.30310,0.12206
2,284,-0.15740,8.31160,0.12206
2,285,-0.15800,8.32010,0.12207
2,286,-0.15870,8.32850,0.12208
2,287,-0.15930,8.33690,0.12209
2,288,-0.15990,8.34530,0.12209
2,289,-0.16060,8.35360,0.12210
2,290,-0.16120,8.36200,0.12211
2,291,-0.16180,8.37030,0.12212
2,292,-0.16250,8.37860,0.12213
2,293,-0.16310,8.38690,0.12213
2,294,-0.16370,8.39520,0.12214
2,295,-0.16430,8.40350,0.12215
2,296,-0.16500,8.41170,0.12216
2,297,-0.16560,8.41990,0.12217
2,298,-0.16620,8.42810,0.12218
2,299,-0.16680,8.43630,0.12218
2,300,-0.16740,8.44450,0.12219
2,301,-0.16800,8.45260,0.12220
2,302,-0.16860,8.46070,0.12221
2,303,-0.16920,8.46880,0.12222
2,304,-0.16980,8.47690,0.12222
2,305,-0.17040,8.48500,0.12223
2,306,-0.17100,8.49310,0.12224
2,307,-0.17160,8.50110,0.12225
2,308,-0.17220,8.50920,0.12226
2,309,-0.17280,8.51720,0.12227
2,310,-0.17340,8.52520,0.12227
2,311,-0.17400,8.53320,0.12228
2,312,-0.17450,8.54110,0.12229
2,313,-0.17510,8.54910,0.12230
2,314,-0.17570,8.55700,0.12231
2,315,-0.17630,8.56500,0.12231
2,316,-0.17680,8.57290,0.12232
2,317,-0.17740,8.58080,0.12233
2,318,-0.17800,8.58870,0.12234
2,319,-0.17850,8.59650,0.12235
2,320,-0.17910,8.60440,0.12235
2,321,-0.17970,8.61220,0.12236
2,322,-0.18020,8.62010,0.12237
2,323,-0.18080,8.62790,0.12238
2,324,-0.18130,8.63570,0.12239
2,325,-0.18190,8.64350,0.12239
2,326,-0.18240,8.65120,0.12240
2,327,-0.18300,8.65900,0.12241
2,328,-0.18350,8.66670,0.12242
2,329,-0.18410,8.67450,0.12243
2,330,-0.18460,8.68220,0.12243
2,331,-0.18510,8.68990,0.12244
2,332,-0.18570,8.69760,0.12245
2,333,-0.18620,8.70530,0.12246
2,334,-0.18670,8.71300,0.12246
2,335,-0.18730,8.72070,0.12247
2,336,-0.18780,8.72830,0.12248
2,337,-0.18830,8.73600,0.12249
2,338,-0.18890,8.74360,0.12249
2,339,-0.18940,8.75120,0.12250
2,340,-0.18990,8.75880,0.12251
2,341,-0.19040,8.76640,0.12252
2,342,-0.19090,8.77400,0.12252
2,343,-0.19140,8.78160,0.12253
2,344,-0.19200,8.78920,0.12254
2,345,-0.19250,8.79680,0.12254
2,346,-0.19300,8.80430,0.12255
2,347,-0.19350,8.81190,0.12256
2,348,-0.19400,8.81940,0.12256
2,349,-0.19450,8.82690,0.12257
2,350,-0.19500,8.83440,0.12258
2,351,-0.19550,8.84200,0.12259
2,352,-0.19600,8.84950,0.12259
2,353,-0.19650,8.85690,0.12260
2,354,-0.19700,8.86440,0.12261
2,355,-0.19740,8.87190,0.12261
2,356,-0.19790,8.87940,0.12262
2,357,-0.19840,8.88680,0.12262
2,358,-0.19890,8.89430,0.12263
2,359,-0.19940,8.90170,0.12264
2,360,-0.19990,8.90920,0.12264
2,361,-0.20030,8.91660,0.12265
2,362,-0.20080,8.92400,0.12266
2,363,-0.20130,8.93140,0.12266
2,364,-0.20180,8.93880,0.12267
2,365,-0.20220,8.94620,0.12267
2,366,-0.20270,8.95360,0.12268
2,367,-0.20320,8.96100,0.12269
2,368,-0.20360,8.96840,0.12269
2,369,-0.20410,8.97570,0.12270
2,370,-0.20460,8.98310,0.12270
2,371,-0.20500,8.99040,0.12271
2,372,-0.20550,8.99780,0.12272
2,373,-0.20590,9.00510,0.12272
2,374,-0.20640,9.01250,0.12273
2,375,-0.20680,9.01980,0.12273
2,376,-0.20730,9.02710,0.12274
2,377,-0.20770,9.03440,0.12274
2,378,-0.20820,9.04170,0.12275
2,379,-0.20860,9.04900,0.12275
2,380,-0.20910,9.05630,0.12276
2,381,-0.20950,9.06360,0.12276
2,382,-0.21000,9.07090,0.12277
2,383,-0.21040,9.07820,0.12277
2,384,-0.21080,9.08540,0.12278
2,385,-0.21130,9.09270,0.12278
2,386,-0.21170,9.09990,0.12279
2,387,-0.21210,9.10720,0.12279
2,388,-0.21260,9.11440,0.12280
2,389,-0.21300,9.12170,0.12280
2,390,-0.21340,9.12890,0.12281
2,391,-0.21390,9.13610,0.12281
2,392,-0.21430,9.14340,0.12282
2,393,-0.21470,9.15060,0.12282
2,394,-0.21510,9.15780,0.12282
2,395,-0.21550,9.16500,0.12283
2,396,-0.21600,9.17220,0.12283
2,397,-0.21640,9.17940,0.12284
2,398,-0.21680,9.18660,0.12284
2,399,-0.21720,9.19380,0.12285
2,400,-0.21760,9.20090,0.12285
2,401,-0.21800,9.20810,0.12285
2,402,-0.21840,9.21530,0.12286
2,403,-0.21880,9.22250,0.12286
2,404,-0.21920,9.22960,0.12287
2,405,-0.21960,9.23680,0.12287
2,406,-0.22000,9.24390,0.12287
2,407,-0.22040,9.25110,0.12288
2,408,-0.22080,9.25820,0.12288
2,409,-0.22120,9.26540,0.12288
2,410,-0.22160,9.27250,0.12289
2,411,-0.22200,9.27960,0.12289
2,412,-0.22240,9.28670,0.12289
2,413,-0.22280,9.29390,0.12290
2,414,-0.22320,9.30100,0.12290
2,415,-0.22360,9.30810,0.12290
2,416,-0.22400,9.31520,0.12291
2,417,-0.22430,9.32230,0.12291
2,418,-0.22470,9.32940,0.12291
2,419,-0.22510,9.33650,0.12292
2,420,-0.22550,9.34360,0.12292
2,421,-0.22590,9.35070,0.12292
2,422,-0.22620,9.35780,0.12292
2,423,-0.22660,9.36490,0.12293
2,424,-0.22700,9.37200,0.12293
2,425,-0.22740,9.37900,0.12293
2,426,-0.22770,9.38610,0.12294
2,427,-0.22810,9.39320,0.12294
2,428,-0.22850,9.40020,0.12294
2,429,-0.22880,9.40730,0.12294
2,430,-0.22920,9.41440,0.12295
2,431,-0.22960,9.42140,0.12295
2,432,-0.22990,9.42850,0.12295
2,433,-0.23030,9.43550,0.12295
2,434,-0.23070,9.44260,0.12295
2,435,-0.23100,9.44960,0.12296
2,436,-0.23140,9.45670,0.12296
2,437,-0.23170,9.46370,0.12296
2,438,-0.23210,9.47070,0.12296
2,439,-0.23240,9.47780,0.12296
2,440,-0.23280,9.48480,0.12297
2,441,-0.23310,9.49180,0.12297
2,442,-0.23350,9.49880,0.12297
2,443,-0.23380,9.50580,0.12297
2,444,-0.23420,9.51290,0.12297
2,445,-0.23450,9.51990,0.12298
2,446,-0.23490,9.52690,0.12298
2,447,-0.23520,9.53390,0.12298
2,448,-0.23550,9.54090,0.12298
2,449,-0.23590,9.54790,0.12298
2,450,-0.23620,9.55490,0.12298
2,451,-0.23660,9.56190,0.12299
2,452,-0.23690,9.56890,0.12299
2,453,-0.23720,9.57590,0.12299
2,454,-0.23760,9.58290,0.12299
2,455,-0.23790,9.58980,0.12299
2,456,-0.23820,9.59680,0.12299
2,457,-0.23850,9.60380,0.12299
2,458,-0.23890,9.61080,0.12300
2,459,-0.23920,9.61780,0.12300
2,460,-0.23950,9.62470,0.12300
2,461,-0.23980,9.63170,0.12300
2,462,-0.24020,9.63870,0.12300
2,463,-0.24050,9.64570,0.12300
2,464,-0.24080,9.65260,0.12300
2,465,-0.24110,9.65960,0.12300
2,466,-0.24140,9.66650,0.12301
2,467,-0.24180,9.67350,0.12301
2,468,-0.24210,9.68050,0.12301
2,469,-0.24240,9.68740,0.12301
2,470,-0.24270,9.69440,0.12301
2,471,-0.24300,9.70130,0.12301
2,472,-0.24330,9.70830,0.12301
2,473,-0.24360,9.71520,0.12301
2,474,-0.24390,9.72220,0.12301
2,475,-0.24420,9.72910,0.12302
2,476,-0.24460,9.73610,0.12302
2,477,-0.24490,9.74300,0.12302
2,478,-0.24520,9.75000,0.12302
2,479,-0.24550,9.75690,0.12302
2,480,-0.24580,9.76380,0.12302
2,481,-0.24610,9.77080,0.12302
2,482,-0.24640,9.77770,0.12302
2,483,-0.24670,9.78460,0.12302
2,484,-0.24700,9.79160,0.12302
2,485,-0.24720,9.79850,0.12303
2,486,-0.24750,9.80540,0.12303
2,487,-0.24780,9.81240,0.12303
2,488,-0.24810,9.81930,0.12303
2,489,-0.24840,9.82620,0.12303
2,490,-0.24870,9.83310,0.12303
2,491,-0.24900,9.84010,0.12303
2,492,-0.24930,9.84700,0.12303
2,493,-0.24960,9.85390,0.12303
2,494,-0.24990,9.86080,0.12303
2,495,-0.25010,9.86770,0.12303
2,496,-0.25040,9.87460,0.12304
2,497,-0.25070,9.88160,0.12304
2,498,-0.25100,9.88850,0.12304
2,499,-0.25130,9.89540,0.12304
2,500,-0.25150,9.90230,0.12304
2,501,-0.25180,9.90920,0.12304
2,502,-0.25210,9.91610,0.12304
2,503,-0.25240,9.92300,0.12304
2,504,-0.25260,9.92990,0.12304
2,505,-0.25290,9.93680,0.12304
2,506,-0.25320,9.94370,0.12304
2,507,-0.25350,9.95060,0.12305
2,508,-0.25370,9.95750,0.12305
2,509,-0.25400,9.96440,0.12305
2,510,-0.25430,9.97130,0.12305
2,511,-0.25450,9.97820,0.12305
2,512,-0.25480,9.98510,0.12305
2,513,-0.25510,9.99200,0.12305
2,514,-0.25530,9.99890,0.12305
2,515,-0.25560,10.00580,0.12305
2,516,-0.25580,10.01270,0.12305
2,517,-0.25610,10.01960,0.12305
2,518,-0.25640,10.02650,0.12306
2,519,-0.25660,10.03340,0.12306
2,520,-0.25690,10.04020,0.12306
2,521,-0.25710,10.04710,0.12306
2,522,-0.25740,10.05400,0.12306
2,523,-0.25770,10.06090,0.12306
2,524,-0.25790,10.06780,0.12306
2,525,-0.25820,10.07460,0.12306
2,526,-0.25840,10.08150,0.12306
2,527,-0.25870,10.08840,0.12307
2,528,-0.25890,10.09530,0.12307
2,529,-0.25920,10.10210,0.12307
2,530,-0.25940,10.10900,0.12307
2,531,-0.25970,10.11590,0.12307
2,532,-0.25990,10.12270,0.12307
2,533,-0.26010,10.12960,0.12307
2,534,-0.26040,10.13650,0.12307
2,535,-0.26060,10.14330,0.12308
2,536,-0.26090,10.15020,0.12308
2,537,-0.26110,10.15700,0.12308
2,538,-0.26140,10.16390,0.12308
2,539,-0.26160,10.17070,0.12308
2,540,-0.26180,10.17760,0.12308
2,541,-0.26210,10.18450,0.12308
2,542,-0.26230,10.19130,0.12309
2,543,-0.26250,10.19820,0.12309
2,544,-0.26280,10.20500,0.12309
2,545,-0.26300,10.21190,0.12309
2,546,-0.26320,10.21870,0.12309
2,547,-0.26350,10.22550,0.12309
2,548,-0.26370,10.23240,0.12309
2,549,-0.26390,10.23920,0.12310
2,550,-0.26420,10.24610,0.12310
2,551,-0.26440,10.25290,0.12310
2,552,-0.26460,10.25970,0.12310
2,553,-0.26490,10.26660,0.12310
2,554,-0.26510,10.27340,0.12310
2,555,-0.26530,10.28030,0.12311
2,556,-0.26550,10.28710,0.12311
2,557,-0.26580,10.29390,0.12311
2,558,-0.26600,10.30080,0.12311
2,559,-0.26620,10.30760,0.12311
2,560,-0.26640,10.31440,0.12311
2,561,-0.26660,10.32130,0.12312
2,562,-0.26690,10.32810,0.12312
2,563,-0.26710,10.33490,0.12312
2,564,-0.26730,10.34170,0.12312
2,565,-0.26750,10.34860,0.12312
2,566,-0.26770,10.35540,0.12313
2,567,-0.26790,10.36220,0.12313
2,568,-0.26820,10.36900,0.12313
2,569,-0.26840,10.37590,0.12313
2,570,-0.26860,10.38270,0.12313
2,571,-0.26880,10.38950,0.12314
2,572,-0.26900,10.39630,0.12314
2,573,-0.26920,10.40310,0.12314
2,574,-0.26940,10.41000,0.12314
2,575,-0.26960,10.41680,0.12314
2,576,-0.26980,10.42360,0.12315
2,577,-0.27000,10.43040,0.12315
2,578,-0.27020,10.43720,0.12315
2,579,-0.27050,10.44400,0.12315
2,580,-0.27070,10.45080,0.12316
2,581,-0.27090,10.45770,0.12316
2,582,-0.27110,10.46450,0.12316
2,583,-0.27130,10.47130,0.12316
2,584,-0.27150,10.47810,0.12316
2,585,-0.27170,10.48490,0.12317
2,586,-0.27190,10.49170,0.12317
2,587,-0.27210,10.49850,0.12317
2,588,-0.27230,10.50530,0.12317
2,589,-0.27250,10.51210,0.12318
2,590,-0.27270,10.51890,0.12318
2,591,-0.27290,10.52570,0.12318
2,592,-0.27300,10.53250,0.12319
2,593,-0.27320,10.53930,0.12319
2,594,-0.27340,10.54610,0.12319
2,595,-0.27360,10.55290,0.12319
2,596,-0.27380,10.55970,0.12320
2,597,-0.27400,10.56650,0.12320
2,598,-0.27420,10.57330,0.12320
2,599,-0.27440,10.58010,0.12320
2,600,-0.27460,10.58690,0.12321
2,601,-0.27480,10.59370,0.12321
2,602,-0.27500,10.60050,0.12321
2,603,-0.27510,10.60730,0.12322
2,604,-0.27530,10.61410,0.12322
2,605,-0.27550,10.62090,0.12322
2,606,-0.27570,10.62770,0.12323
2,607,-0.27590,10.63450,0.12323
2,608,-0.27610,10.64130,0.12323
2,609,-0.27630,10.64810,0.12324
2,610,-0.27640,10.65490,0.12324
2,611,-0.27660,10.66170,0.12324
2,612,-0.27680,10.66850,0.12325
2,613,-0.27700,10.67530,0.12325
2,614,-0.27720,10.68210,0.12325
2,615,-0.27730,10.68890,0.12326
2,616,-0.27750,10.69570,0.12326
2,617,-0.27770,10.70250,0.12326
2,618,-0.27790,10.70930,0.12327
2,619,-0.27800,10.71610,0.12327
2,620,-0.27820,10.72290,0.12327
2,621,-0.27840,10.72970,0.12328
2,622,-0.27860,10.73650,0.12328
2,623,-0.27870,10.74330,0.12328
2,624,-0.27890,10.75010,0.12329
2,625,-0.27910,10.75690,0.12329
2,626,-0.27930,10.76370,0.12330
2,627,-0.27940,10.77050,0.12330
2,628,-0.27960,10.77730,0.12330
2,629,-0.27980,10.78410,0.12331
2,630,-0.27990,10.79090,0.12331
2,631,-0.28010,10.79770,0.12332
2,632,-0.28030,10.80450,0.12332
2,633,-0.28040,10.81130,0.12332
2,634,-0.28060,10.81810,0.12333
2,635,-0.28080,10.82490,0.12333
2,636,-0.28090,10.83170,0.12334
2,637,-0.28110,10.83850,0.12334
2,638,-0.28130,10.84530,0.12335
2,639,-0.28140,10.85210,0.12335
2,640,-0.28160,10.85890,0.12336
2,641,-0.28180,10.86570,0.12336
2,642,-0.28190,10.87250,0.12336
2,643,-0.28210,10.87930,0.12337
2,644,-0.28220,10.88610,0.12337
2,645,-0.28240,10.89290,0.12338
2,646,-0.28260,10.89970,0.12338
2,647,-0.28270,10.90650,0.12339
2,648,-0.28290,10.91330,0.12339
2,649,-0.28300,10.92020,0.12340
2,650,-0.28320,10.92700,0.12340
2,651,-0.28340,10.93380,0.12341
2,652,-0.28350,10.94060,0.12341
2,653,-0.28370,10.94740,0.12342
2,654,-0.28380,10.95420,0.12342
2,655,-0.28400,10.96100,0.12343
2,656,-0.28410,10.96790,0.12343
2,657,-0.28430,10.97470,0.12344
2,658,-0.28440,10.98150,0.12344
2,659,-0.28460,10.98830,0.12345
2,660,-0.28470,10.99510,0.12345
2,661,-0.28490,11.00190,0.12346
2,662,-0.28500,11.00880,0.12346
2,663,-0.28520,11.01560,0.12347
2,664,-0.28530,11.02240,0.12347
2,665,-0.28550,11.02920,0.12348
2,666,-0.28560,11.03600,0.12348
2,667,-0.28580,11.04290,0.12349
2,668,-0.28590,11.04970,0.12350
2,669,-0.28610,11.05650,0.12350
2,670,-0.28620,11.06330,0.12351
2,671,-0.28640,11.07020,0.12351
2,672,-0.28650,11.07700,0.12352
2,673,-0.28660,11.08380,0.12352
2,674,-0.28680,11.09060,0.12353
2,675,-0.28690,11.09750,0.12353
2,676,-0.28710,11.10430,0.12354
2,677,-0.28720,11.11110,0.12355
2,678,-0.28740,11.11800,0.12355
2,679,-0.28750,11.12480,0.12356
2,680,-0.28760,11.13160,0.12356
2,681,-0.28780,11.13840,0.12357
2,682,-0.28790,11.14530,0.12358
2,683,-0.28810,11.15210,0.12358
2,684,-0.28820,11.15890,0.12359
2,685,-0.28830,11.16580,0.12359
2,686,-0.28850,11.17260,0.12360
2,687,-0.28860,11.17950,0.12361
2,688,-0.28870,11.18630,0.12361
2,689,-0.28890,11.19310,0.12362
2,690,-0.28900,11.20000,0.12362
2,691,-0.28910,11.20680,0.12363
2,692,-0.28930,11.21370,0.12364
2,693,-0.28940,11.22050,0.12364
2,694,-0.28950,11.22730,0.12365
2,695,-0.28970,11.23420,0.12366
2,696,-0.28980,11.24100,0.12366
2,697,-0.28990,11.24790,0.12367
2,698,-0.29010,11.25470,0.12367
2,699,-0.29020,11.26160,0.12368
2,700,-0.29030,11.26840,0.12369
2,701,-0.29050,11.27530,0.12369
2,702,-0.29060,11.28210,0.12370
2,703,-0.29070,11.28890,0.12371
2,704,-0.29090,11.29580,0.12371
2,705,-0.29100,11.30260,0.12372
2,706,-0.29110,11.30950,0.12373
2,707,-0.29120,11.31630,0.12373
2,708,-0.29140,11.32320,0.12374
2,709,-0.29150,11.33000,0.12375
2,710,-0.29160,11.33690,0.12375
2,711,-0.29170,11.34380,0.12376
2,712,-0.29190,11.35060,0.12377
2,713,-0.29200,11.35750,0.12377
2,714,-0.29210,11.36430,0.12378
2,715,-0.29220,11.37120,0.12379
2,716,-0.29240,11.37800,0.12379
2,717,-0.29250,11.38490,0.12380
2,718,-0.29260,11.39170,0.12381
2,719,-0.29270,11.39860,0.12382
2,720,-0.29280,11.40550,0.12382
2,721,-0.29300,11.41230,0.12383
2,722,-0.29310,11.41920,0.12384
2,723,-0.29320,11.42600,0.12384
2,724,-0.29330,11.43290,0.12385
2,725,-0.29340,11.43970,0.12386
2,726,-0.29360,11.44660,0.12387
2,727,-0.29370,11.45350,0.12387
2,728,-0.29380,11.46030,0.12388
2,729,-0.29390,11.46720,0.12389
2,730,-0.29400,11.47410,0.12389
2,731,-0.29420,11.48090,0.12390
2,732,-0.29430,11.48780,0.12391
2,733,-0.29440,11.49460,0.12392
2,734,-0.29450,11.50150,0.12392
2,735,-0.29460,11.50840,0.12393
2,736,-0.29470,11.51520,0.12394
2,737,-0.29480,11.52210,0.12395
2,738,-0.29500,11.52900,0.12395
2,739,-0.29510,11.53580,0.12396
2,740,-0.29520,11.54270,0.12397
2,741,-0.29530,11.54960,0.12398
2,742,-0.29540,11.55640,0.12399
2,743,-0.29550,11.56330,0.12399
2,744,-0.29560,11.57020,0.12400
2,745,-0.29570,11.57700,0.12401
2,746,-0.29590,11.58390,0.12402
2,747,-0.29600,11.59070,0.12402
2,748,-0.29610,11.59760,0.12403
2,749,-0.29620,11.60450,0.12404
2,750,-0.29630,11.61130,0.12405
2,751,-0.29640,11.61820,0.12406
2,752,-0.29650,11.62510,0.12406
2,753,-0.29660,11.63190,0.12407
2,754,-0.29670,11.63880,0.12408
2,755,-0.29680,11.64560,0.12409
2,756,-0.29690,11.65250,0.12410
2,757,-0.29700,11.65940,0.12410
2,758,-0.29720,11.66620,0.12411
2,759,-0.29730,11.67310,0.12412
2,760,-0.29740,11.67990,0.12413
2,761,-0.29750,11.68680,0.12414
2,762,-0.29760,11.69370,0.12415
2,763,-0.29770,11.70050,0.12415
2,764,-0.29780,11.70740,0.12416
2,765,-0.29790,11.71420,0.12417
2,766,-0.29800,11.72110,0.12418
2,767,-0.29810,11.72790,0.12419
2,768,-0.29820,11.73480,0.12420
2,769,-0.29830,11.74160,0.12421
2,770,-0.29840,11.74850,0.12421
2,771,-0.29850,11.75530,0.12422
2,772,-0.29860,11.76220,0.12423
2,773,-0.29870,11.76900,0.12424
2,774,-0.29880,11.77590,0.12425
2,775,-0.29890,11.78270,0.12426
2,776,-0.29900,11.78960,0.12427
2,777,-0.29910,11.79640,0.12428
2,778,-0.29920,11.80330,0.12429
2,779,-0.29930,11.81010,0.12429
2,780,-0.29940,11.81700,0.12430
2,781,-0.29950,11.82380,0.12431
2,782,-0.29960,11.83070,0.12432
2,783,-0.29970,11.83750,0.12433
2,784,-0.29980,11.84430,0.12434
2,785,-0.29990,11.85120,0.12435
2,786,-0.30000,11.85800,0.12436
2,787,-0.30010,11.86480,0.12437
2,788,-0.30020,11.87170,0.12438
2,789,-0.30030,11.87850,0.12439
2,790,-0.30040,11.88530,0.12440
2,791,-0.30050,11.89220,0.12441
2,792,-0.30060,11.89900,0.12441
2,793,-0.30070,11.90580,0.12442
2,794,-0.30070,11.91260,0.12443
2,795,-0.30080,11.91940,0.12444
2,796,-0.30090,11.92630,0.12445
2,797,-0.30100,11.93310,0.12446
2,798,-0.30110,11.93990,0.12447
2,799,-0.30120,11.94670,0.12448
2,800,-0.30130,11.95350,0.12449
2,801,-0.30140,11.96030,0.12450
2,802,-0.30150,11.96710,0.12451
2,803,-0.30160,11.97390,0.12452
2,804,-0.30170,11.98080,0.12453
2,805,-0.30180,11.98760,0.12454
2,806,-0.30190,11.99440,0.12455
2,807,-0.30190,12.00110,0.12456
2,808,-0.30200,12.00790,0.12457
2,809,-0.30210,12.01470,0.12458
2,810,-0.30220,12.02150,0.12459
2,811,-0.30230,12.02830,0.12460
2,812,-0.30240,12.03510,0.12461
2,813,-0.30250,12.04190,0.12462
2,814,-0.30260,12.04870,0.12463
2,815,-0.30270,12.05540,0.12465
2,816,-0.30270,12.06220,0.12466
2,817,-0.30280,12.06900,0.12467
2,818,-0.30290,12.07580,0.12468
2,819,-0.30300,12.08250,0.12469
2,820,-0.30310,12.08930,0.12470
2,821,-0.30320,12.09610,0.12471
2,822,-0.30330,12.10280,0.12472
2,823,-0.30330,12.10960,0.12473
2,824,-0.30340,12.11630,0.12474
2,825,-0.30350,12.12310,0.12475
2,826,-0.30360,12.12980,0.12476
2,827,-0.30370,12.13660,0.12477
2,828,-0.30380,12.14330,0.12479
2,829,-0.30390,12.15000,0.12480
2,830,-0.30390,12.15680,0.12481
2,831,-0.30400,12.16350,0.12482
2,832,-0.30410,12.17020,0.12483
2,833,-0.30420,12.17700,0.12484
2,834,-0.30430,12.18370,0.12485
2,835,-0.30440,12.19040,0.12486
2,836,-0.30440,12.19710,0.12487
2,837,-0.30450,12.20390,0.12489
2,838,-0.30460,12.21060,0.12490
2,839,-0.30470,12.21730,0.12491
2,840,-0.30480,12.22400,0.12492
2,841,-0.30480,12.23070,0.12493
2,842,-0.30490,12.23740,0.12494
2,843,-0.30500,12.24410,0.12495
2,844,-0.30510,12.25080,0.12497
2,845,-0.30520,12.25750,0.12498
2,846,-0.30520,12.26420,0.12499
2,847,-0.30530,12.27090,0.12500
2,848,-0.30540,12.27750,0.12501
2,849,-0.30550,12.28420,0.12503
2,850,-0.30560,12.29090,0.12504
2,851,-0.30560,12.29760,0.12505
2,852,-0.30570,12.30420,0.12506
2,853,-0.30580,12.31090,0.12507
2,854,-0.30590,12.31760,0.12509
2,855,-0.30590,12.32420,0.12510
2,856,-0.30600,12.33090,0.12511
2,857,-0.30610,12.33750,0.12512
2,858,-0.30620,12.34420,0.12513
2,859,-0.30630,12.35080,0.12515
2,860,-0.30630,12.35750,0.12516
2,861,-0.30640,12.36410,0.12517
2,862,-0.30650,12.37070,0.12518
2,863,-0.30660,12.37740,0.12520
2,864,-0.30660,12.38400,0.12521
2,865,-0.30670,12.39060,0.12522
2,866,-0.30680,12.39730,0.12523
2,867,-0.30690,12.40390,0.12525
2,868,-0.30690,12.41050,0.12526
2,869,-0.30700,12.41710,0.12527
2,870,-0.30710,12.42370,0.12528
2,871,-0.30720,12.43030,0.12530
2,872,-0.30720,12.43690,0.12531
2,873,-0.30730,12.44350,0.12532
2,874,-0.30740,12.45010,0.12533
2,875,-0.30740,12.45670,0.12535
2,876,-0.30750,12.46330,0.12536
2,877,-0.30760,12.46990,0.12537
2,878,-0.30770,12.47650,0.12539
2,879,-0.30770,12.48310,0.12540
2,880,-0.30780,12.48960,0.12541
2,881,-0.30790,12.49620,0.12543
2,882,-0.30800,12.50280,0.12544
2,883,-0.30800,12.50930,0.12545
2,884,-0.30810,12.51590,0.12547
2,885,-0.30820,12.52250,0.12548
2,886,-0.30820,12.52900,0.12549
2,887,-0.30830,12.53560,0.12551
2,888,-0.30840,12.54210,0.12552
2,889,-0.30850,12.54870,0.12553
2,890,-0.30850,12.55520,0.12555
2,891,-0.30860,12.56170,0.12556
2,892,-0.30870,12.56830,0.12557
2,893,-0.30870,12.57480,0.12559
2,894,-0.30880,12.58130,0.12560
2,895,-0.30890,12.58790,0.12561
2,896,-0.30890,12.59440,0.12563
2,897,-0.30900,12.60090,0.12564
2,898,-0.30910,12.60740,0.12566
2,899,-0.30910,12.61390,0.12567
2,900,-0.30920,12.62040,0.12568
2,901,-0.30930,12.62690,0.12570
2,902,-0.30930,12.63340,0.12571
2,903,-0.30940,12.63990,0.12573
2,904,-0.30950,12.64640,0.12574
2,905,-0.30950,12.65290,0.12575
2,906,-0.30960,12.65940,0.12577
2,907,-0.30970,12.66590,0.12578
2,908,-0.30970,12.67230,0.12580
2,909,-0.30980,12.67880,0.12581
2,910,-0.30990,12.68530,0.12583
2,911,-0.30990,12.69180,0.12584
2,912,-0.31000,12.69820,0.12585
2,913,-0.31010,12.70470,0.12587
2,914,-0.31010,12.71110,0.12588
2,915,-0.31020,12.71760,0.12590
2,916,-0.31030,12.72400,0.12591
2,917,-0.31030,12.73050,0.12593
2,918,-0.31040,12.73690,0.12594
2,919,-0.31050,12.74340,0.12596
2,920,-0.31050,12.74980,0.12597
2,921,-0.31060,12.75630,0.12599
2,922,-0.31070,12.76270,0.12600
2,923,-0.31070,12.76910,0.12602
2,924,-0.31080,12.77550,0.12603
2,925,-0.31090,12.78200,0.12605
2,926,-0.31090,12.78840,0.12606
2,927,-0.31100,12.79480,0.12608
2,928,-0.31100,12.80120,0.12609
2,929,-0.31110,12.80760,0.12611
2,930,-0.31120,12.81400,0.12612
